ingredient_id,ingredient_name_en,ingredient_name_fr,co2_per_kg,water_L_per_kg,energy_MJ_per_kg
ingredient:pork_and_beef_mortadella,Pork and beef mortadella,"Mortadelle, porc et boeuf",13.813043522114,2.2553360663,84.4
ingredient:mortadella_pure_pork,"Mortadella, pure pork","Mortadelle, pur porc",13.813043522114,2.2553360663,84.4
ingredient:duck_mousse,Duck mousse,Mousse de canard,14.897935580842898,2.4939789275,127.0
ingredient:pork_liver_mousse,Pork liver mousse,Mousse de foie de porc,5.9684423819289,0.8717349725000001,43.3
ingredient:pork_liver_mousse_superior_quality,"Pork liver mousse, superior quality",Mousse de foie de porc supérieure ou Crème de foie,5.9684423819289,0.8717349725000001,43.3
ingredient:ox_muzzle_in_salad_dressing_sauce,Ox muzzle in salad dressing sauce,Museau de boeuf en vinaigrette,46.3619673075339,1.92817126671,50.7
ingredient:pork_snout_in_salad_dressing_sauce,Pork snout in salad dressing sauce,Museau de porc vinaigrette,5.808865414334287,0.9376952912,39.8
ingredient:pork_ear_satcured,Pork ear sat-cured,Oreille de porc demi-sel,7.214590301040865,1.1642014383,46.8
ingredient:pancetta_dried,"Pancetta, dried",Pancetta ou Poitrine roulée sèche,27.1857962455119,4.2312931997,198.0
ingredient:pate_w_green_pepper,Pâté w green pepper,Pâté au poivre vert,9.6448656564549,1.7018024949999997,55.6
ingredient:breton_pate,Breton pâté,Pâté breton,9.4476260487829,1.6568550059999996,54.9
ingredient:pork_liver_pate,Pork liver pâté,Pâté de foie de porc,5.6076387213669,0.856217863,40.0
ingredient:pork_liver_pate_superior_quality,"Pork liver pâté, superior quality","Pâté de foie de porc, supérieur",5.629572601125899,0.865849361,40.1
ingredient:poultry_liver_pate,Poultry liver pâté,Pâté de foie de volaille,4.796353027077899,0.766353487,37.2
ingredient:goose_liver_pate,Goose liver pâté,Pâté de foie d'oie,4.9775481388479,0.801758276,40.0
ingredient:game_pate,Game pâté,Pâté de gibier,9.4476260487829,1.6568550059999996,54.9
ingredient:rabbit_pate,Rabbit pâté,Pâté de lapin,11.261964927759902,2.0596769270000004,63.2
ingredient:pate_in_crust,Pâté in crust,Pâté en croûte,22.610860530692904,2.595523534,72.3
ingredient:countrystyle_pate_with_mushrooms,Country-style pâté with mushrooms,Pâté ou terrine aux champignons (forestier),8.1574102264599,13.210591249,55.5
ingredient:countrystyle_pate_or_terrine,Country-style pâté or terrine,Pâté ou terrine de campagne,9.4476260487829,1.6568550059999996,54.9
ingredient:pork_trotters_saltcured,Pork trotters salt-cured,Pied de porc demi-sel,9.17998443216783,1.4503308581,55.6
ingredient:pork_belly_saltcured,Pork belly salt-cured,Poitrine de porc demi-sel,16.779252422853865,2.7625662973000003,83.3
ingredient:pork_belly_smoked_raw,"Pork belly, smoked, raw","Poitrine de porc, fumée, crue",13.139015605290076,2.1611104159,56.5
ingredient:fish_quenelle_raw,"Fish quenelle, raw","Quenelle de poisson, crue",11.508162379612902,0.5512414615000001,68.9
ingredient:fish_quenelle_in_sauce,"Fish quenelle, in sauce","Quenelle de poisson, en sauce",11.683884203215998,0.5837702283,80.8
ingredient:veal_quenelle_in_sauce,"Veal quenelle, in sauce","Quenelle de veau, en sauce",13.526312502367,1.042447767,58.2
ingredient:poultry_quenelle_raw,"Poultry quenelle, raw","Quenelle de volaille, crue",10.5626171426829,1.5229732815,48.0
ingredient:poultry_quenelle_in_sauce,"Poultry quenelle, in sauce","Quenelle de volaille, en sauce",10.738338966286,1.5555020483000002,60.0
ingredient:quenelle_plain_raw,"Quenelle, plain, raw","Quenelle nature, crue",4.829139881482899,0.4963259085,28.9
ingredient:rillettes_duck,"Rillettes, duck",Rillettes de canard,13.0271598959902,1.16955297157,101.0
ingredient:rillettes_poultry,"Rillettes, poultry",Rillettes de poulet,11.364493604930898,2.5598944560000003,65.6
ingredient:rillettes_from_tours,Rillettes from Tours,Rillettes de Tours,15.736212086503896,2.625567054,78.0
ingredient:rillettes_goose,"Rillettes, goose",Rillettes d'oie,6.9787585133629015,1.201855024,59.6
ingredient:rillettes_from_mans,Rillettes from Mans,Rillettes du Mans,15.150579010540897,2.528694857,75.7
ingredient:rillettes_pure_goose,"Rillettes, pure goose",Rillettes pur oie,6.9787585133629015,1.201855024,59.6
ingredient:rillettes_pure_pork,"Rillettes, pure pork",Rillettes pur porc,14.842739794450898,2.476353954000001,74.5
ingredient:rillettes_pork,"Rillettes, pork",Rillettes traditionnelles de porc,14.842739794450898,2.476353954000001,74.5
ingredient:round_of_ham_cooked,"Round of ham, cooked",Rond de jambon cuit,15.2831553177139,2.4680881327,77.4
ingredient:rosette_dry_sausage,Rosette dry sausage,Rosette ou Fuseau,16.4920656745739,2.6337070737,91.6
ingredient:salt_curing_roast_poultry_cooked,"Salt curing roast poultry, cooked","Rôti de volaille en salaison, cuit",15.788167569933,3.479974801,89.7
ingredient:rolled_escalope_of_pork_with_pistachios,Rolled escalope of pork with pistachios,Roulade de porc pistachée,14.705756966801284,2.4228497542,79.0
ingredient:salami,Salami,Salami,16.4920656745739,2.6337070737,91.6
ingredient:salami_pork_and_beef,"Salami, pork and beef",Salami porc et boeuf,16.654892679108897,2.6613230194999997,92.5
ingredient:salami_pure_pork,"Salami, pure pork",Salami pur porc,16.4920656745739,2.6337070737,91.6
ingredient:salami_danishstyle,"Salami, Danish-style",Salami type danois,16.4920656745739,2.6337070737,91.6
ingredient:smoked_alsatian_sausage_or_landjager,Smoked Alsatian sausage or Landjäger,Saucisse alsacienne fumée ou Gendarme,10.739241846072998,1.7697252443,67.6
ingredient:cocktail_sausage,Cocktail sausage,Saucisse cocktail,24.716741344201,1.5034635822999998,60.9
ingredient:beer_sausage,Beer sausage,Saucisse de bière,11.074109685349,1.8290712784,62.8
ingredient:liver_sausage,Liver sausage,Saucisse de foie,23.590138841851,1.5640195342999998,63.2
ingredient:frankfurter_sausage,Frankfurter sausage,Saucisse de Francfort,10.758062095469,1.7723718054,60.9
ingredient:ham_sausage,Ham sausage,Saucisse de jambon pur porc,11.074109685349,1.8290712784,62.8
ingredient:montbeliard_sausage,Montbeliard sausage,Saucisse de Montbéliard,10.739241856072995,1.7697252443,67.6
ingredient:morteaux_sausage,Morteaux sausage,Saucisse de Morteau,10.739241856072995,1.7697252443,67.6
ingredient:morteaux_sausage_boiledcooked_in_water,"Morteaux sausage, boiled/cooked in water","Saucisse de Morteau, bouillie/cuite à l'eau",10.739241856072995,1.7697252443,67.6
ingredient:strasbourg_sausage,Strasbourg sausage,Saucisse de Strasbourg ou Knack,24.899365466596,1.553993062,62.3
ingredient:toulouse_sausage_raw,"Toulouse sausage, raw","Saucisse de Toulouse, crue",24.10074561975041,2.77317031087,70.5
ingredient:toulouse_sausage_cooked,"Toulouse sausage, cooked","Saucisse de Toulouse, cuite",24.568195443163003,2.838663393,92.3
ingredient:poultry_sausage_delicatessen_style,"Poultry sausage, delicatessen style","Saucisse de volaille, façon charcutière",24.985970096416004,3.1198850253,86.8
ingredient:poultry_sausage,Poultry sausage,"Saucisse de volaille, type Knack",30.244587716618,1.8528459473,73.9
ingredient:sausage_dried,"Sausage, dried",Saucisse sèche,14.8004563406109,2.3538933074999995,77.8
ingredient:viennese_sausage_pork_and_veal_raw,"Viennese sausage, pork and veal, raw","Saucisse viennoise, crue",23.784698019869406,2.7164708378699998,68.6
ingredient:garlic_sausage,Garlic sausage,Saucisson à l'ail,18.850465789331004,1.9329769253,71.2
ingredient:sausage_in_a_brioche_crust_cooked,"Sausage in a brioche crust, cooked","Saucisson brioché, cuit",9.752241202895998,1.3914974653,66.2
ingredient:cooked_sausage_pure_pork,"Cooked sausage, pure pork",Saucisson cuit pur porc,19.27223509321,3.1053886470000003,113.0
ingredient:sausage_from_paris,Sausage from Paris,Saucisson de Paris,16.2836984522,2.6115344825,100.0
ingredient:sausage_from_paris_smoked,"Sausage from Paris, smoked","Saucisson de Paris, fumé",16.2836984522,2.6115344825,100.0
ingredient:dry_sausage,Dry sausage,Saucisson sec,14.6561299368279,2.3294717177,77.0
ingredient:dry_sausage_w_walnuts_andor_hazelnuts,Dry sausage w walnuts and/or hazelnuts,Saucisson sec aux noix et/ou noisettes,14.8004563406109,2.3538933074999995,77.8
ingredient:dry_sausage_pure_pork,"Dry sausage, pure pork",Saucisson sec pur porc,14.6561299368279,2.3294717177,77.0
ingredient:dry_sausage_pure_pork_superior_quality,"Dry sausage, pure pork, superior quality","Saucisson sec pur porc, qualité supérieure",14.6561299368279,2.3294717177,77.0
ingredient:duck_terrine,Duck terrine,Terrine de canard,12.209455360419197,1.5363525235699995,65.8
ingredient:rabbit_terrine,Rabbit terrine,Terrine de lapin,11.5998347096929,2.0655625375,66.3
ingredient:squid_raw,"Squid, raw","Calmar ou calamar ou encornet, cru",12.220447578472,0.3030141489999999,79.7
ingredient:scallop_with_coral_raw,"Scallop, with coral, raw","Coquille Saint-Jacques, noix et corail, crue",19.773581460308,0.4344066109999999,124.0
ingredient:scallop_without_coral_raw,"Scallop, without coral, raw","Coquille Saint-Jacques, noix, crue",19.773581460308,0.4344066109999999,124.0
ingredient:deep_water_pink_shrimp_raw,"deep water pink shrimp, raw","Crevette rose, crue",40.68753628013497,177.781727533,234.0
ingredient:shrimp_or_prawn_raw,"Shrimp or prawn, raw","Crevette, crue",40.68753628013497,177.781727533,234.0
ingredient:shrimp_frozen_raw,"Shrimp, frozen, raw","Crevette, surgelée, crue",39.759987240248,177.6519622313,231.0
ingredient:pacific_oyster_raw,"Pacific oyster, raw","Huître creuse, crue",10.656529624828412,0.9639568946,82.0
ingredient:european_oyster_raw,"European oyster, raw","Huître plate, crue",10.656529624828412,0.9639568946,82.0
ingredient:oyster_raw,"Oyster, raw","Huître, sans précision, crue",10.656529624828412,0.9639568946,82.0
ingredient:norway_lobster_raw,"Norway lobster, raw","Langoustine, crue",78.30777728840799,2.6917548625,589.0
ingredient:mussel_common_raw,"Mussel, common, raw","Moule commune, crue",10.656529624828412,0.9639568946,82.0
ingredient:mediterranean_mussel_raw,"Mediterranean mussel, raw","Moule de Méditerranée, crue",10.656529624828412,0.9639568946,82.0
ingredient:american_or_canadian_sea_scallop_without_coral_raw,"American or Canadian sea scallop, without coral, raw","Pecten d'Amérique ou Peigne du canada, noix, crue",19.773581460308,0.4344066109999999,124.0
ingredient:peru_sea_scallop_without_coral_raw,"Peru sea scallop, without coral, raw","Pétoncle ou Peigne du Pérou, noix, crue",19.773581460308,0.4344066109999999,124.0
ingredient:squid_boiledcooked_in_water,"Squid, boiled/cooked in water","Calmar ou calamar ou encornet, bouilli/cuit à l'eau",13.720545961851,0.272308458,97.5
ingredient:squid_fried_or_panfried_with_fat,"Squid, fried or pan-fried with fat","Calmar ou calamar ou encornet, frit ou poêlé avec matière grasse",13.56471547485403,0.26770825939,94.4
ingredient:scallop_with_coral_cooked,"Scallop, with coral, cooked","Coquille Saint-Jacques, noix et corail, cuite",23.575465509341004,0.4468499967,151.0
ingredient:crab_boiledcooked_in_water,"Crab, boiled/cooked in water","Crabe ou Tourteau, bouilli/cuit à l'eau",65.973275486335,2.357775911,515.0
ingredient:shrimp_or_prawn_cooked,"Shrimp or prawn, cooked","Crevette, cuite",51.42482845426013,217.27728989680003,303.0
ingredient:lobster_boiledcooked_in_water,"Lobster, boiled/cooked in water","Homard, bouilli/cuit à l'eau",83.135372888844,2.5001623489,625.0
ingredient:mussel_boiledcooked_in_water,"Mussel, boiled/cooked in water","Moule, bouillie/cuite à l'eau",11.847500772703684,0.8452475059,102.0
ingredient:duck_egg_raw,"Duck egg, raw","Oeuf de cane, cru",3.753200869541792,0.7824652845999999,16.6
ingredient:turkey_egg_raw,"Turkey egg, raw","Oeuf de dinde, cru",3.753240649622601,0.7828801017999999,16.6
ingredient:goose_egg_raw,"Goose egg, raw","Oeuf d'oie, cru",3.753200869541792,0.7824652845999999,16.6
ingredient:egg_softboiled,"Egg, soft-boiled","Oeuf, à la coque",5.4786564748345,0.978001173,43.0
ingredient:egg_fried_without_added_fat,"Egg, fried without added fat","Oeuf, au plat, sans matière grasse",4.802950383381971,0.9243476957,30.7
ingredient:egg_white_raw,"Egg white, raw","Oeuf, blanc (blanc d'oeuf), cru",4.141641375747901,0.8634245564999999,18.0
ingredient:egg_white_cooked,"Egg white, cooked","Oeuf, blanc (blanc d'oeuf), cuit",5.196313616793401,1.0074625517,32.2
ingredient:egg_white_powder,"Egg white, powder","Oeuf, blanc (blanc d'oeuf), en poudre",24.1913619564274,5.4310537531,263.0
ingredient:egg_scrambled_with_added_fat,"Egg, scrambled, with added fat","Oeuf, brouillé, avec matière grasse",6.881238979527001,1.046300925,34.1
ingredient:egg_raw,"Egg, raw","Oeuf, cru",3.753200869541792,0.7824652845999999,16.6
ingredient:egg_hardboiled,"Egg, hard-boiled","Oeuf, dur",5.4786564748345,0.978001173,43.0
ingredient:egg_powder,"Egg, powder","Oeuf, en poudre",13.3106369717614,2.9517259031,133.0
ingredient:egg_yolk_raw,"Egg yolk, raw","Oeuf, jaune (jaune d'oeuf), cru",4.1413831030255,0.8633030207999999,18.0
ingredient:egg_yolk_cooked,"Egg yolk, cooked","Oeuf, jaune (jaune d'oeuf), cuit",5.196048474313799,1.0073377844,32.2
ingredient:egg_yolk_powder,"Egg yolk, powder","Oeuf, jaune (jaune d'oeuf), en poudre",7.347411438755399,1.5993595670999996,61.5
ingredient:egg_poached,"Egg, poached","Oeuf, poché",5.4786564748345,0.978001173,43.0
ingredient:omelette_with_cheese,"Omelette, with cheese",Omelette au fromage,5.768363882209002,0.7907797945,33.8
ingredient:omelette_with_mushrooms,"Omelette, with mushrooms",Omelette aux champignons,7.383858684121,16.710959794500003,49.9
ingredient:omelette_with_herbs,"Omelette, with herbs",Omelette aux fines herbes,4.010907485041001,0.8036051285000001,31.8
ingredient:omelette_with_lardoons,"Omelette, with lardoons",Omelette aux lardons,7.410913527588002,1.3173910175,44.6
ingredient:spanishstyle_tortilla_with_onions,Spanish-style tortilla with onions (omelette with potatoes and onions),Tortilla espagnole aux oignons (omelette aux pommes de terre et oignons),2.338105368057,2.6772579422,26.7
ingredient:common_anchovy_raw,"Common anchovy, raw","Anchois commun, cru",5.021063817512075,0.2306866369,36.6
ingredient:mediterranean_bass_raw_farmed,"Mediterranean bass, raw, farmed","Bar commun ou loup (Méditerranée), cru, élevage",24.63972637644208,2.6159473448999995,173.0
ingredient:mediterranean_bass_raw_wild,"Mediterranean bass, raw, wild","Bar commun ou loup (Méditerranée), cru, sauvage",20.14656005844208,0.4133040849,135.0
ingredient:european_bass_raw,"European bass, raw","Bar commun ou loup, cru, sans précision",24.63972637644208,2.6159473448999995,173.0
ingredient:atlantic_bass_raw,"Atlantic bass, raw","Bar ou loup de l'Atlantique, cru",24.63972637644208,2.6159473448999995,173.0
ingredient:american_bass_raw,"American bass, raw","Bar rayé ou bar d'Amérique, cru",24.63972637644208,2.6159473448999995,173.0
ingredient:bogue_raw,"Bogue, raw","Bogue, crue",3.628957253430077,0.1929340139,27.6
ingredient:bonito_raw,"Bonito, raw","Bonite, crue",18.76541582892208,0.3484875449,125.0
ingredient:freshwater_bream_raw,"Freshwater bream, raw","Brème, cru",24.63972667729208,2.6159473818999994,173.0
ingredient:cod_raw,"Cod, raw","Cabillaud, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:capelin_raw,"Capelin, raw","Capelan, cru",18.76541582892208,0.3484875449,125.0
ingredient:crevalle_jack_raw,"Crevalle jack, raw","Carangue, cru",9.383157938302078,0.4824565048999999,64.1
ingredient:megrim_raw,"Megrim, raw","Cardine franche, crue",24.13190859311208,0.4698783508999999,160.0
ingredient:carp_raw_farmed,"Carp, raw, farmed","Carpe, crue, élevage",12.338217628112078,36.5314515079,98.6
ingredient:horse_mackerel_oily_raw,"Horse mackerel, oily (autumn, winter), raw","Chinchard gras, cru",5.243283889572075,0.2106054459,37.2
ingredient:horse_mackerel_lean_raw,"Horse mackerel, lean (spring, summer), raw","Chinchard maigre, cru",5.243283889572075,0.2106054459,37.2
ingredient:horse_mackerel_raw,"Horse mackerel, raw","Chinchard, cru",5.243283889572075,0.2106054459,37.2
ingredient:conger_raw,"Conger, raw","Congre, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:brown_meagre_raw,"Brown meagre, raw","Corb, cru",9.383157938302078,0.4824565048999999,64.1
ingredient:bigeye_scad_raw,"Bigeye scad, raw","Coulirou, cru",5.243283889572075,0.2106054459,37.2
ingredient:common_dentex_raw,"Common dentex, raw","Denté, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:black_seabream_raw,"Black seabream, raw","Dorade grise, ou daurade grise, ou griset, crue",14.951573504642075,0.7069870618999999,101.0
ingredient:blackspot_seabream_raw,"Blackspot seabream, raw","Dorade rose, ou daurade rose, crue",14.951573504642075,0.7069870618999999,101.0
ingredient:gilthead_seabream_raw_farmed,"Gilthead seabream, raw, farmed","Dorade royale ou daurade ou vraie daurade, crue, élevage",24.63972637644208,2.6159473448999995,173.0
ingredient:gilthead_seabream_raw_wild,"Gilthead seabream, raw, wild","Dorade royale, ou daurade ou vraie daurade, crue, sauvage",20.14656005844208,0.4133040849,135.0
ingredient:haddock_raw,"Haddock, raw","Églefin, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:blue_shark_fillet_without_skin_raw,"Blue shark, fillet, without skin, raw","Empereur, filet, sans peau, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:pond_smelt_raw,"Pond smelt, raw","Éperlan, cru",4.552665172552075,0.2126964419,33.5
ingredient:swordfish_raw,"Swordfish, raw","Espadon, cru",9.3831146735889,0.4827547202,64.1
ingredient:atlantic_halibut_raw,"Atlantic halibut, raw","Flétan de l'Atlantique ou flétan blanc, cru",9.383157938302078,0.4824565048999999,64.1
ingredient:greenland_halibut_raw,"Greenland halibut, raw","Flétan du Groënland ou flétan noir ou flétan commun, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:roundnose_grenadier_raw,"Roundnose grenadier, raw","Grenadier (de roche), cru",24.13190859311208,0.4698783508999999,160.0
ingredient:blue_grenadier_raw,"Blue grenadier, raw","Grenadier bleu ou hoki de Nouvelle-Zélande, cru",15.186566772622076,0.3252815199,101.0
ingredient:tub_gurnard_raw,"Tub gurnard, raw","Grondin perlon, cru",24.1318653283989,0.4701765662,160.0
ingredient:red_gurnard_raw,"Red gurnard, raw","Grondin, cru",14.951573504642075,0.7069870618999999,101.0
ingredient:atlantic_herring_oily_raw,"Atlantic herring, oily, raw","Hareng gras, cru",5.363166309012075,0.2126889339,38.0
ingredient:atlantic_herring_lean_raw,"Atlantic herring, lean, raw","Hareng maigre, cru",5.363166309012075,0.2126889339,38.0
ingredient:atlantic_herring_raw,"Atlantic herring, raw","Hareng, cru",5.363166309012075,0.2126889339,38.0
ingredient:grenadier_from_any_fishing_spot_raw,"Grenadier, from any fishing spot, raw","Hoki, tout lieu de pêche, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:bigscale_sand_smelt_to_fry_raw,"Big-scale sand smelt (whole small fish), to fry, raw","Joëls (petits poissons entiers) pour friture, crus",3.628957253430077,0.1929340139,27.6
ingredient:ling_raw,"Ling, raw","Julienne ou Lingue, crue",24.13190859311208,0.4698783508999999,160.0
ingredient:pollack_raw,"Pollack, raw","Lieu jaune ou colin, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:saithe_raw,"Saithe, raw","Lieu noir, cru",16.552742722302078,0.3432341809,110.0
ingredient:saithe_frozen_raw,"Saithe, frozen, raw","Lieu noir, surgelé, cru",17.072033299552,0.4145936193,121.0
ingredient:alaska_pollock_raw,"Alaska pollock, raw","Lieu ou colin d'Alaska, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:common_dab_raw,"Common dab, raw","Limande, crue",24.13190859311208,0.4698783508999999,160.0
ingredient:lemon_sole_raw,"Lemon sole, raw","Limande-sole, crue",24.13190859311208,0.4698783508999999,160.0
ingredient:blue_ling_raw,"Blue ling, raw","Lingue bleue ou Lingue, crue",24.13190859311208,0.4698783508999999,160.0
ingredient:anglerfish_raw,"Anglerfish, raw","Lotte ou baudroie, crue",24.13190859311208,0.4698783508999999,160.0
ingredient:spotted_wolffish,Spotted wolffish,"Loup tacheté, cru",24.1318653283989,0.4701765662,160.0
ingredient:atlantic_chub_mackerel_raw,"Atlantic chub mackerel, raw","Maquereau espagnol ou maquereau blanc ou billard, cru",5.243283889572075,0.2106054459,37.2
ingredient:mackerel_raw,"Mackerel, raw","Maquereau, cru",5.243283889572075,0.2106054459,37.2
ingredient:whiting_raw,"Whiting, raw","Merlan, cru",24.1318653283989,0.4701765662,160.0
ingredient:shallowwater_cape_hake_raw,"Shallow-water Cape hake, raw","Merlu blanc du Cap, surgelé, cru",16.110396029265907,0.4160490817,111.0
ingredient:european_hake_raw,"European hake, raw","Merlu, cru",15.186566772622076,0.3252815199,101.0
ingredient:hake_fillet_frozen_raw,"Hake, fillet, frozen, raw","Merlu, filet, surgelé, cru",15.695857349882004,0.3966409583,112.0
ingredient:grouper_raw,"Grouper, raw","Mérou, cru",9.383157938302078,0.4824565048999999,64.1
ingredient:cod_salted_dried,"Cod, salted, dried","Morue, salée, sèche",24.13190859311208,0.4698783508999999,160.0
ingredient:mullet_raw,"Mullet, raw","Mulet, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:arctic_char_raw,"Arctic char, raw","Omble chevalier, cru",10.798267031112076,274.06812150790006,93.2
ingredient:garfish_raw,"Garfish, raw","Orphie commune, crue",4.552665172552075,0.2126964419,33.5
ingredient:brown_bullhead_raw,"Brown bullhead, raw","Pangasius ou Poisson-chat, cru",24.63972637644208,2.6159473448999995,173.0
ingredient:nile_perch_raw,"Nile perch, raw","Perche du Nil, crue",12.338217638112075,36.5314515079,98.6
ingredient:european_perch_raw,"European perch, raw","Perche, crue",10.798267031112076,274.06812150790006,93.2
ingredient:european_plaice_raw,"European plaice, raw","Plie commune, crue",24.13190859311208,0.4698783508999999,160.0
ingredient:ray_raw,"Ray, raw","Raie, crue",24.13190859311208,0.4698783508999999,160.0
ingredient:spiny_scorpionfish_raw,"Spiny scorpionfish, raw","Rascasse, crue",24.1318653283989,0.4701765662,160.0
ingredient:shark_raw,"Shark, raw","Requin, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:surmullet_or_red_mullet_raw,"Surmullet or red mullet, raw","Rouget-barbet de roche, cru",14.9515302399289,0.7072852772,101.0
ingredient:surmullet_or_red_mullet_steamed,"Surmullet or red mullet, steamed","Rouget-barbet de roche, vapeur",18.433182926952,0.8961651259999999,136.0
ingredient:surmullet_or_red_mullet_fillet_with_skin_frozen_raw,"Surmullet or red mullet, fillet with skin, frozen, raw (from Thailand or Senegal)","Rouget-barbet, filet avec peau, surgelé, cru (Thaïlande, Sénégal…)",16.140929582663,0.7892892423,117.0
ingredient:nursehound_or_lesser_spotted_dogfish_raw,"Nursehound or lesser spotted dogfish, raw","Roussette ou petite roussette ou saumonette, crue",24.13190859311208,0.4698783508999999,160.0
ingredient:largehead_hairtail_raw,"Largehead hairtail, raw","Sabre, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:john_dory_raw,"John dory, raw","Saint-Pierre, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:european_pilchard_or_sardine_raw,"European pilchard or sardine, raw","Sardine, crue",4.552665172552075,0.2126964419,33.5
ingredient:salmon_raw_farmed,"Salmon, raw, farmed","Saumon, cru, élevage",11.111242522885902,1.10742579341,69.8
ingredient:salema_raw,"Salema, raw","Saupe, crue",14.951573504642075,0.7069870618999999,101.0
ingredient:golden_redfish_raw,"Golden redfish, raw","Sébaste du nord, ou dorade sébaste, ou daurade sébaste, crue",24.13190859311208,0.4698783508999999,160.0
ingredient:tonguesole_raw,"Tonguesole, raw","Sole tropicale ou Sole langue, crue",14.9515302399289,0.7072852772,101.0
ingredient:common_sole_raw,"Common sole, raw","Sole, crue",14.951573504642075,0.7069870618999999,101.0
ingredient:european_sprat_raw,"European sprat, raw","Sprat, cru",4.552665172552075,0.2126964419,33.5
ingredient:pouting_raw,"Pouting, raw","Tacaud, cru",24.13190859311208,0.4698783508999999,160.0
ingredient:yellowfin_tuna_raw,"Yellowfin tuna, raw","Thon albacore ou thon jaune, cru",9.962037061228902,0.3128182402,68.4
ingredient:albacore_raw,"Albacore, raw","Thon germon ou thon blanc, cru",18.76541582892208,0.3484875449,125.0
ingredient:skipjack_tuna_raw,"Skipjack tuna, raw","Thon listao ou Bonite à ventre rayé, cru",9.908217241392078,0.3097062049,68.1
ingredient:tuna_raw,"Tuna, raw","Thon, cru",9.962037061228902,0.3128182402,68.4
ingredient:rainbow_trout_raw_farmed,"Rainbow trout, raw, farmed","Truite arc en ciel, crue, élevage",12.338217638112075,36.5314515079,98.6
ingredient:sea_trout_raw,"Sea trout, raw","Truite de mer, crue",12.338217638112075,36.5314515079,98.6
ingredient:trout_farmed_raw,"Trout, farmed, raw","Truite d'élevage, crue",11.3596273358389,33.2570364332,91.0
ingredient:salmon_trout_raw,"Salmon trout, raw","Truite saumonée, crue",12.338217638112075,36.5314515079,98.6
ingredient:turbot_raw_farmed,"Turbot, raw, farmed","Turbot d'élevage, cru",24.6396831117289,2.6162455602,173.0
ingredient:turbot_raw_wild,"Turbot, raw, wild","Turbot sauvage, cru",20.146516793728903,0.4136023002,135.0
ingredient:turbot_raw,"Turbot, raw","Turbot, cru",24.6396831117289,2.6162455602,173.0
ingredient:snapper_raw,"Snapper, raw","Vivaneau, cru",9.383157938302078,0.4824565048999999,64.1
ingredient:european_bass_roastedbaked,"European bass, roasted/baked","Bar commun ou loup, rôti/cuit au four",30.303144434158973,3.3288276699,225.0
ingredient:cod_steamed,"Cod, steamed","Cabillaud, cuit à la vapeur",29.58170280925897,0.7083529628999999,208.0
ingredient:cod_roastedbaked,"Cod, roasted/baked","Cabillaud, rôti/cuit au four",29.58170280925897,0.7083529628999999,208.0
ingredient:carp_roastedbaked,"Carp, roasted/baked","Carpe, rôtie/cuite au four",15.244701047618973,44.74162531689999,133.0
ingredient:european_plaice_steamed,"European plaice, steamed","Carrelet ou plie, cuit à la vapeur",29.58170280925897,0.7083529628999999,208.0
ingredient:black_seabream_roastedbaked,"Black seabream, roasted/baked","Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four",18.44105832601897,0.9978764549,137.0
ingredient:haddock_steamed,"Haddock, steamed","Églefin, cuit à la vapeur",29.58170280925897,0.7083529628999999,208.0
ingredient:haddock_grilledpanfried,"Haddock, grilled/pan-fried","Églefin, grillé/poêlé",29.639623516237872,0.6892739418,200.0
ingredient:swordfish_roastedbaked,"Swordfish, roasted/baked","Espadon, rôti/cuit au four",11.639951406182004,0.724075755,91.3
ingredient:greenland_halibut_steamed,"Greenland halibut, steamed","Flétan du Groënland ou flétan noir ou flétan commun, cuit à la vapeur",29.58170280925897,0.7083529628999999,208.0
ingredient:haddock_smoked,"Haddock, smoked",Haddock (fumé) ou églefin fumé,24.114290790817293,0.5499109225100001,160.0
ingredient:atlantic_herring_smoked_in_oil,"Atlantic herring, smoked, in oil (packaging fixed)","Hareng fumé, à l'huile (emballage corrigé)",6.332977178999999,0.5002399999999999,44.2
ingredient:atlantic_herring_smoked_plain,"Atlantic herring, smoked, plain (packaging fixed)","Hareng fumé, au naturel (emballage corrigé)",6.332977178999999,0.5002399999999999,44.2
ingredient:atlantic_herring_smoked_fillet,"Atlantic herring, smoked, fillet (packaging fixed)","Hareng fumé, filet, doux (emballage corrigé)",6.332977178999999,0.5002399999999999,44.2
ingredient:atlantic_herring_fried,"Atlantic herring, fried","Hareng, frit",6.797172073097869,0.3752307458,51.4
ingredient:atlantic_herring_grilledpanfried,"Atlantic herring, grilled/pan-fried","Hareng, grillé/poêlé",6.797172073097869,0.3752307458,51.4
